root vegetables,waffles,pork,onions,chicken,brown bread,frozen vegetables,whole milk,salty snack,rolls/buns,other vegetables,nut snack,ketchup,hard cheese,soda,napkins,,,,,,,,,,
soda,butter,tropical fruit,pasta,other vegetables,rolls/buns,whole milk,cream cheese ,,,,,,,,,,,,,,,,,,
coffee,candy,root vegetables,rolls/buns,whipped/sour cream,UHT-milk,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,yogurt,other vegetables,pet care,curd,pip fruit,margarine,pastry,rolls/buns,shopping bags,,,,,,,,,,,,,,,
beef,other vegetables,tropical fruit,citrus fruit,cake bar,whole milk,candy,,,,,,,,,,,,,,,,,,,
root vegetables,rolls/buns,other vegetables,cat food,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,citrus fruit,vinegar,Instant food products,sauces,,,,,,,,,,,,,,,,,,,,,
sausage,bottled beer,frankfurter,ham,yogurt,UHT-milk,pot plants,shopping bags,chocolate,margarine,,,,,,,,,,,,,,,,
whipped/sour cream,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,brown bread,pip fruit,flower soil/fertilizer,pastry,,,,,,,,,,,,,,,,,,,,
bottled water,meat,rolls/buns,dessert,margarine,domestic eggs,,,,,,,,,,,,,,,,,,,,
rolls/buns,whole milk,semi-finished bread,processed cheese,,,,,,,,,,,,,,,,,,,,,,
frankfurter,canned beer,cake bar,onions,whipped/sour cream,pork,newspapers,other vegetables,pastry,brown bread,frozen vegetables,misc. beverages,baking powder,yogurt,,,,,,,,,,,,
finished products,citrus fruit,napkins,rolls/buns,bottled water,pip fruit,grapes,root vegetables,shopping bags,other vegetables,sliced cheese,,,,,,,,,,,,,,,
meat,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,sausage,berries,frozen vegetables,whipped/sour cream,soda,,,,,,,,,,,,,,,,,,,,
sausage,white wine,newspapers,whole milk,Instant food products,waffles,shopping bags,,,,,,,,,,,,,,,,,,,
citrus fruit,bottled beer,hamburger meat,bottled water,soda,margarine,frozen vegetables,processed cheese,,,,,,,,,,,,,,,,,,
whole milk,pip fruit,other vegetables,white bread,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,
soda,other vegetables,chewing gum,chocolate,red/blush wine,pip fruit,processed cheese,yogurt,shopping bags,,,,,,,,,,,,,,,,,
fruit/vegetable juice,onions,sausage,whole milk,other vegetables,frozen dessert,coffee,brandy,,,,,,,,,,,,,,,,,,
soda,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,salty snack,potato products,,,,,,,,,,,,,,,,,,,,,,
pork,butter,citrus fruit,brown bread,meat,pip fruit,dessert,shopping bags,hygiene articles,whole milk,long life bakery product,white bread,coffee,rolls/buns,yogurt,napkins,,,,,,,,,,
rolls/buns,frankfurter,other vegetables,pip fruit,yogurt,sausage,specialty chocolate,tropical fruit,whole milk,liquor,herbs,butter milk,male cosmetics,packaged fruit/vegetables,,,,,,,,,,,,
pork,pip fruit,whole milk,other vegetables,bottled water,dishes,hygiene articles,waffles,UHT-milk,specialty bar,cat food,house keeping products,,,,,,,,,,,,,,
soda,chocolate,hygiene articles,whipped/sour cream,specialty chocolate,rolls/buns,,,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,soda,brown bread,butter milk,coffee,ice cream,flour,tropical fruit,sugar,pudding powder,,,,,,,,,,,,,,,
other vegetables,berries,pip fruit,UHT-milk,white bread,herbs,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,roll products ,root vegetables,chicken,white bread,waffles,yogurt,male cosmetics,grapes,brown bread,beverages,,,,,,,,,,,,,,
other vegetables,specialty chocolate,chocolate,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,whole milk,bottled water,pickled vegetables,newspapers,bottled beer,dish cleaner,,,,,,,,,,,,,,,,,,,
whipped/sour cream,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,bottled water,frozen dessert,butter milk,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,chicken,meat,other vegetables,curd,cream cheese ,soda,processed cheese,rolls/buns,canned fish,zwieback,,,,,,,,,,,,,,
bottled beer,root vegetables,citrus fruit,pork,bottled water,whole milk,dish cleaner,red/blush wine,newspapers,pastry,margarine,,,,,,,,,,,,,,,
yogurt,pip fruit,butter milk,soda,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,dessert,bottled beer,butter,other vegetables,yogurt,whole milk,sugar,candy,bottled water,waffles,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,tropical fruit,ham,root vegetables,bottled beer,pastry,sausage,other vegetables,citrus fruit,yogurt,rolls/buns,sugar,zwieback,condensed milk,domestic eggs,margarine,curd,baking powder,flour,bathroom cleaner,onions,waffles,canned beer,newspapers,,
grapes,berries,pip fruit,domestic eggs,pastry,chicken,canned fish,beverages,salty snack,butter milk,bottled beer,zwieback,herbs,,,,,,,,,,,,,
soda,butter,newspapers,beef,processed cheese,zwieback,whole milk,rice,bottled beer,Instant food products,curd,sweet spreads,pastry,,,,,,,,,,,,,
tropical fruit,soda,pork,rolls/buns,grapes,brown bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,citrus fruit,sliced cheese,packaged fruit/vegetables,onions,fruit/vegetable juice,seasonal products,domestic eggs,berries,semi-finished bread,,,,,,,,,,,,,,,
sausage,oil,pork,pastry,misc. beverages,specialty bar,newspapers,long life bakery product,candy,yogurt,,,,,,,,,,,,,,,,
liver loaf,ham,tropical fruit,hard cheese,other vegetables,rolls/buns,curd,oil,misc. beverages,long life bakery product,,,,,,,,,,,,,,,,
tropical fruit,whole milk,other vegetables,chocolate marshmallow,fruit/vegetable juice,canned fish,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,citrus fruit,brown bread,seasonal products,root vegetables,fruit/vegetable juice,whole milk,pot plants,dish cleaner,rolls/buns,candles,dental care,kitchen towels,,,,,,,,,,,,
whole milk,hamburger meat,tropical fruit,pastry,butter milk,liquor,beverages,yogurt,curd,kitchen towels,soda,bottled beer,,,,,,,,,,,,,,
pip fruit,frozen meals,chocolate marshmallow,onions,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
other vegetables,sausage,whole milk,tropical fruit,whipped/sour cream,cat food,frozen meals,yogurt,rolls/buns,salty snack,oil,,,,,,,,,,,,,,,
chicken,tropical fruit,liver loaf,cake bar,pickled vegetables,UHT-milk,canned beer,fruit/vegetable juice,frozen vegetables,soda,napkins,pastry,,,,,,,,,,,,,,
pork,canned beer,cooking chocolate,rolls/buns,yogurt,hygiene articles,,,,,,,,,,,,,,,,,,,,
pip fruit,soda,tropical fruit,whole milk,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,margarine,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,hamburger meat,white bread,pip fruit,dish cleaner,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,hamburger meat,yogurt,butter,specialty chocolate,other vegetables,oil,berries,,,,,,,,,,,,,,,,,,
whole milk,curd,tropical fruit,soda,cream cheese ,pasta,berries,sugar,specialty chocolate,newspapers,flower (seeds),bottled water,soap,artif. sweetener,,,,,,,,,,,,
ham,yogurt,pip fruit,tropical fruit,newspapers,butter,soda,,,,,,,,,,,,,,,,,,,
citrus fruit,frankfurter,berries,soda,pastry,pet care,newspapers,onions,flower (seeds),other vegetables,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,berries,cream cheese ,oil,shopping bags,curd,yogurt,popcorn,frozen fish,,,,,,,,,,,,,,,,
pork,sausage,frankfurter,other vegetables,chewing gum,pip fruit,detergent,butter,frozen vegetables,soda,whipped/sour cream,red/blush wine,,,,,,,,,,,,,,
frankfurter,soap,shopping bags,long life bakery product,soda,root vegetables,tropical fruit,rum,curd,canned vegetables,instant coffee,domestic eggs,,,,,,,,,,,,,,
bottled beer,pip fruit,tropical fruit,bottled water,frozen potato products,soda,sweet spreads,chocolate,napkins,yogurt,candles,seasonal products,sparkling wine,canned fish,,,,,,,,,,,,
root vegetables,rolls/buns,chicken,fruit/vegetable juice,cream cheese ,pastry,dishes,whole milk,newspapers,long life bakery product,,,,,,,,,,,,,,,,
UHT-milk,canned beer,pastry,other vegetables,meat,newspapers,liquor,rolls/buns,salty snack,,,,,,,,,,,,,,,,,
herbs,pork,citrus fruit,tropical fruit,hygiene articles,cling film/bags,hard cheese,whole milk,,,,,,,,,,,,,,,,,,
bathroom cleaner,tropical fruit,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,
ham,coffee,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,
photo/film,soda,whipped/sour cream,rolls/buns,chocolate marshmallow,hygiene articles,hard cheese,,,,,,,,,,,,,,,,,,,
beverages,butter,butter milk,tropical fruit,bottled beer,canned beer,root vegetables,UHT-milk,brown bread,whipped/sour cream,yogurt,baking powder,long life bakery product,canned vegetables,frozen meals,,,,,,,,,,,
frankfurter,whipped/sour cream,sausage,rolls/buns,curd,canned beer,tropical fruit,bottled water,specialty cheese,sliced cheese,,,,,,,,,,,,,,,,
whole milk,other vegetables,newspapers,rolls/buns,,,,,,,,,,,,,,,,,,,,,,
dessert,pork,soda,cream cheese ,whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,
cereals,pastry,sugar,dishes,waffles,,,,,,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,shopping bags,waffles,whole milk,dishes,,,,,,,,,,,,,,,,,,,,
pork,rolls/buns,pip fruit,soda,canned beer,finished products,citrus fruit,other vegetables,salty snack,misc. beverages,,,,,,,,,,,,,,,,
curd,pastry,beef,bottled beer,soda,soft cheese,salty snack,hamburger meat,berries,sweet spreads,other vegetables,bottled water,spices,rolls/buns,chocolate,fruit/vegetable juice,house keeping products,detergent,,,,,,,,
shopping bags,citrus fruit,whole milk,rolls/buns,other vegetables,sliced cheese,candy,frozen meals,,,,,,,,,,,,,,,,,,
photo/film,pork,liquor,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,frankfurter,liver loaf,hamburger meat,root vegetables,bottled water,shopping bags,pastry,cream cheese ,soda,,,,,,,,,,,,,,,,
sausage,beef,berries,white wine,other vegetables,tropical fruit,frozen vegetables,whole milk,ice cream,yogurt,soda,bottled beer,whipped/sour cream,napkins,,,,,,,,,,,,
ham,rolls/buns,fish,meat spreads,yogurt,long life bakery product,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,
soda,pip fruit,chicken,bottled beer,spices,canned beer,pastry,jam,whole milk,shopping bags,cat food,yogurt,seasonal products,,,,,,,,,,,,,
tropical fruit,chicken,sausage,organic sausage,other vegetables,whipped/sour cream,butter milk,,,,,,,,,,,,,,,,,,,
cat food,white bread,curd,other vegetables,rolls/buns,bottled water,whipped/sour cream,frozen vegetables,UHT-milk,coffee,tea,margarine,,,,,,,,,,,,,,
other vegetables,roll products ,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,cocoa drinks,bottled water,semi-finished bread,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,whole milk,pastry,beverages,dessert,other vegetables,white wine,ice cream,rolls/buns,whipped/sour cream,red/blush wine,soda,frozen vegetables,,,,,,,,,,,,
chocolate,waffles,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,pork,whole milk,ice cream,long life bakery product,skin care,margarine,,,,,,,,,,,,,,,,,,,
berries,finished products,dessert,condensed milk,rolls/buns,herbs,whipped/sour cream,brown bread,waffles,dish cleaner,,,,,,,,,,,,,,,,
UHT-milk,other vegetables,specialty bar,butter milk,frozen vegetables,rolls/buns,yogurt,roll products ,sweet spreads,candy,fruit/vegetable juice,,,,,,,,,,,,,,,
root vegetables,specialty bar,rolls/buns,canned beer,white bread,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,canned beer,whole milk,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,chicken,ham,grapes,whole milk,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,
bottled water,frankfurter,UHT-milk,whole milk,pip fruit,yogurt,brown bread,,,,,,,,,,,,,,,,,,,
whole milk,pot plants,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,canned fish,newspapers,whole milk,root vegetables,,,,,,,,,,,,,,,,,,,,
beef,soda,whole milk,other vegetables,hamburger meat,citrus fruit,dish cleaner,white wine,chocolate,curd,coffee,beverages,mayonnaise,newspapers,pip fruit,margarine,,,,,,,,,,
coffee,canned beer,frozen meals,rolls/buns,pork,pot plants,soda,napkins,root vegetables,beef,fruit/vegetable juice,frozen vegetables,dessert,yogurt,whole milk,pastry,,,,,,,,,,
UHT-milk,cat food,root vegetables,rolls/buns,pip fruit,rice,fruit/vegetable juice,whole milk,canned beer,sliced cheese,spread cheese,misc. beverages,candy,coffee,pastry,frozen vegetables,yogurt,dishes,other vegetables,sugar,zwieback,,,,,
chicken,citrus fruit,hamburger meat,pork,UHT-milk,liquor,soda,soups,tropical fruit,root vegetables,spread cheese,whole milk,processed cheese,shopping bags,white bread,other vegetables,flour,,,,,,,,,
ham,dessert,beverages,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,whole milk,root vegetables,liquor,,,,,,,,,,,,,,,,,,,,,
soda,frankfurter,salt,beef,yogurt,whole milk,butter,other vegetables,rolls/buns,chocolate,shopping bags,frozen meals,napkins,margarine,,,,,,,,,,,,
pip fruit,sausage,citrus fruit,chicken,whole milk,pastry,brown bread,mustard,bottled water,rolls/buns,other vegetables,,,,,,,,,,,,,,,
sweet spreads,whole milk,frozen fish,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,
frankfurter,photo/film,root vegetables,whole milk,brown bread,soda,rolls/buns,other vegetables,shopping bags,cream cheese ,,,,,,,,,,,,,,,,
pork,rolls/buns,domestic eggs,tropical fruit,soda,bottled beer,root vegetables,other vegetables,whole milk,frozen dessert,ice cream,UHT-milk,semi-finished bread,newspapers,,,,,,,,,,,,
pork,canned beer,cream cheese ,soda,yogurt,sliced cheese,toilet cleaner,white bread,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,meat,pastry,other vegetables,dog food,bottled water,yogurt,domestic eggs,soda,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,curd,flower (seeds),berries,white wine,rum,bottled beer,yogurt,bottled water,soap,specialty cheese,,,,,,,,,,,,,,
canned beer,sausage,other vegetables,butter,oil,shopping bags,cream cheese ,soda,dishes,,,,,,,,,,,,,,,,,
ham,meat,onions,UHT-milk,whole milk,dish cleaner,waffles,,,,,,,,,,,,,,,,,,,
domestic eggs,whole milk,frankfurter,rolls/buns,pip fruit,bottled beer,newspapers,tropical fruit,other vegetables,yogurt,soda,frozen meals,soups,UHT-milk,,,,,,,,,,,,
waffles,chocolate,pasta,cling film/bags,sugar,soda,coffee,,,,,,,,,,,,,,,,,,,
margarine,sausage,root vegetables,brown bread,whole milk,dessert,onions,whipped/sour cream,white bread,spread cheese,,,,,,,,,,,,,,,,
specialty bar,whole milk,chocolate,packaged fruit/vegetables,pastry,domestic eggs,cream cheese ,,,,,,,,,,,,,,,,,,,
canned beer,hamburger meat,sausage,frankfurter,soda,UHT-milk,brown bread,pork,other vegetables,bottled beer,domestic eggs,root vegetables,coffee,chewing gum,pastry,rolls/buns,misc. beverages,semi-finished bread,margarine,salty snack,,,,,,
frankfurter,other vegetables,brown bread,sauces,yogurt,beverages,soda,herbs,cat food,,,,,,,,,,,,,,,,,
canned beer,citrus fruit,dessert,hamburger meat,root vegetables,canned fish,long life bakery product,whole milk,margarine,dish cleaner,shopping bags,white bread,cling film/bags,rolls/buns,specialty cheese,,,,,,,,,,,
whipped/sour cream,sausage,whole milk,yogurt,tidbits,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
sausage,specialty fat,soda,yogurt,other vegetables,white wine,,,,,,,,,,,,,,,,,,,,
dessert,whipped/sour cream,yogurt,canned beer,,,,,,,,,,,,,,,,,,,,,,
margarine,citrus fruit,sausage,other vegetables,snack products,beef,butter,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,
whole milk,frankfurter,napkins,other vegetables,yogurt,flour,sugar,frozen potato products,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,chicken,specialty chocolate,sausage,frozen vegetables,canned beer,curd cheese,snack products,frozen fish,chocolate,,,,,,,,,,,,,,,
fruit/vegetable juice,grapes,whole milk,beef,yogurt,other vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,
dish cleaner,frozen dessert,coffee,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
frankfurter,waffles,packaged fruit/vegetables,ketchup,soda,candy,shopping bags,,,,,,,,,,,,,,,,,,,
beef,whole milk,tropical fruit,UHT-milk,soda,,,,,,,,,,,,,,,,,,,,,
sausage,beef,yogurt,frozen potato products,root vegetables,napkins,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,ice cream,yogurt,soda,margarine,chocolate,other vegetables,kitchen towels,rolls/buns,seasonal products,,,,,,,,,,,,,,,
whole milk,coffee,packaged fruit/vegetables,soda,onions,yogurt,frozen fish,mayonnaise,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,curd,tropical fruit,whole milk,instant coffee,canned fish,dishes,newspapers,rolls/buns,misc. beverages,yogurt,coffee,oil,other vegetables,pot plants,,,,,,,,,,,
sausage,whole milk,tropical fruit,whipped/sour cream,domestic eggs,other vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,
finished products,artif. sweetener,yogurt,herbs,,,,,,,,,,,,,,,,,,,,,,
onions,pork,root vegetables,herbs,rolls/buns,vinegar,other vegetables,napkins,chocolate,dessert,cleaner,pastry,,,,,,,,,,,,,,
brown bread,pip fruit,bottled water,whole milk,other vegetables,frozen chicken,,,,,,,,,,,,,,,,,,,,
tropical fruit,chicken,yogurt,frankfurter,specialty chocolate,root vegetables,hard cheese,margarine,curd,soft cheese,candy,beef,rolls/buns,sugar,whipped/sour cream,misc. beverages,other vegetables,chocolate,white bread,fruit/vegetable juice,domestic eggs,,,,,
sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,semi-finished bread,newspapers,,,,,,,,,,,,,,,,,,,,,,
beef,dishes,whole milk,pork,dessert,red/blush wine,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,nuts/prunes,bottled beer,soda,vinegar,misc. beverages,,,,,,,,,,,,,,,,,,,
newspapers,chocolate,dessert,pastry,root vegetables,grapes,beef,onions,whipped/sour cream,other vegetables,coffee,pickled vegetables,,,,,,,,,,,,,,
root vegetables,sausage,yogurt,hamburger meat,rum,canned beer,other vegetables,house keeping products,chocolate marshmallow,,,,,,,,,,,,,,,,,
soda,pickled vegetables,whole milk,hamburger meat,organic sausage,zwieback,other vegetables,root vegetables,specialty bar,packaged fruit/vegetables,yogurt,detergent,baking powder,,,,,,,,,,,,,
other vegetables,sausage,tropical fruit,whole milk,processed cheese,meat,dessert,yogurt,butter,fruit/vegetable juice,frozen meals,cat food,,,,,,,,,,,,,,
canned beer,roll products ,citrus fruit,sausage,whole milk,herbs,prosecco,chocolate,margarine,,,,,,,,,,,,,,,,,
onions,beef,ham,tropical fruit,bottled water,cream cheese ,waffles,frozen meals,sparkling wine,hard cheese,cat food,,,,,,,,,,,,,,,
hamburger meat,cat food,other vegetables,root vegetables,newspapers,rolls/buns,fruit/vegetable juice,soda,domestic eggs,,,,,,,,,,,,,,,,,
soda,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,
pork,canned beer,whole milk,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,
bottled water,root vegetables,dessert,citrus fruit,butter,margarine,dishes,whole milk,,,,,,,,,,,,,,,,,,
soda,root vegetables,berries,bottled beer,other vegetables,hygiene articles,white bread,whipped/sour cream,,,,,,,,,,,,,,,,,,
shopping bags,soda,whole milk,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,
frankfurter,spread cheese,soda,canned beer,bottled beer,root vegetables,sausage,yogurt,frozen vegetables,whole milk,dog food,,,,,,,,,,,,,,,
pork,citrus fruit,other vegetables,sausage,yogurt,specialty bar,bottled water,pip fruit,chocolate,baking powder,,,,,,,,,,,,,,,,
chicken,nut snack,UHT-milk,citrus fruit,rolls/buns,bottled water,whole milk,other vegetables,newspapers,soft cheese,butter,brown bread,soda,shopping bags,processed cheese,frozen dessert,yogurt,tea,pastry,spices,condensed milk,chewing gum,light bulbs,napkins,,
misc. beverages,root vegetables,salty snack,whole milk,beef,white bread,packaged fruit/vegetables,semi-finished bread,other vegetables,domestic eggs,brown bread,shopping bags,frozen dessert,,,,,,,,,,,,,
canned beer,berries,pork,soda,yogurt,grapes,white bread,chewing gum,domestic eggs,rolls/buns,flour,,,,,,,,,,,,,,,
